2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2023333;EE500;5;7;70;
2018000;MATH500;5;10;70;
2016000;ENGL500;5;10;70;
2020808;CS111;1;9;68;
2023333;EE101;1;9;68;
2018222;MATH101;1;8;68;
2019111;PHYS459;3;19;65;
2021444;EE500;5;13;65;
2023505;MATH500;5;12;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
2022444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
22444;ACCT500;5;13;65;
2022789;CS305;1;7;63;
2020222;ACCT101;1;11;63;
2022555;MATH410;4;8;63;
2016666;ENGL101;1;10;63;
2017333;COE111;1;7;63;
2019333;PHYS111;1;7;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2019333;PHYS101;1;7;63;
2023555;EE101;1;10;63;
2015082;CS474;5;15;60;
2016333;CS333;2;14;60;
2021777;CS303;3;20;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021111;CS500;5;15;60;
2021999;CS101;1;13;58;
2018444;MATH111;1;13;58;
2017555;COE404;4;10;58;
2021333;CS444;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2017555;COE400;4;10;58;
2021333;CS400;4;7;58;
2021045;EE156;5;17;55;
2017511;ENGL444;5;18;55;
2017333;COE201;2;16;55;
2023009;ARAB222;4;13;53;
2019777;PHYS404;4;12;53;
2018000;MATH400;4;13;53;
2020222;ARAB101;1;15;53;
2016222;ENGL400;4;12;53;
2023555;EE111;1;14;53;
2020666;ARAB111;1;15;53;
2020444;ARAB404;4;13;53;
2016666;ENGL111;1;15;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
2020444;ARAB400;4;13;53;
